pH,Tur,Cond,pH_next,Tur_next,Cond_next
7.853408564364818,3.9623769330482816,0.0399385226746892,7.518104889281958,2.893127263713542,0.0362209205970474
7.518104889281958,2.893127263713542,0.0362209205970474,7.9808783084271155,3.23089192230568,0.04364133335658
7.9808783084271155,3.23089192230568,0.04364133335658,7.889371718019446,0.6732918826364227,0.0507923480423464
7.889371718019446,0.6732918826364227,0.0507923480423464,7.441559202022912,0.8122829831254788,0.0678271812701127
7.441559202022912,0.8122829831254788,0.0678271812701127,8.16043493033543,3.9478963610310926,0.0440182659436997
8.16043493033543,3.9478963610310926,0.0440182659436997,8.592097030209018,0.5687934362126829,0.0385255343716625
8.592097030209018,0.5687934362126829,0.0385255343716625,8.301712629987952,1.652462003714899,0.0300631008267037
8.301712629987952,1.652462003714899,0.0300631008267037,7.996011036101636,1.6118231410344033,0.0286404746881984
7.996011036101636,1.6118231410344033,0.0286404746881984,8.469053016854687,2.095951865426241,0.0646684209843957
8.469053016854687,2.095951865426241,0.0646684209843957,8.524164644759134,0.6833309679039993,0.0348694743688567
8.524164644759134,0.6833309679039993,0.0348694743688567,7.822897537775674,2.179990694339029,0.0412854030491641
7.822897537775674,2.179990694339029,0.0412854030491641,7.992984949642622,3.2616328482213874,0.0242035384164187
7.992984949642622,3.2616328482213874,0.0242035384164187,7.853501851282951,0.708472354107891,0.0403865285882821
7.853501851282951,0.708472354107891,0.0403865285882821,7.732106154049003,0.9224532650243336,0.0713312334785161
7.732106154049003,0.9224532650243336,0.0713312334785161,7.938078702180908,4.541679720012735,0.0439530893489397
7.938078702180908,4.541679720012735,0.0439530893489397,8.471578220454235,1.1628470531621244,0.0385255343716625
8.471578220454235,1.1628470531621244,0.0385255343716625,8.37396349601814,1.450132999964331,0.0295527207337643
8.37396349601814,1.450132999964331,0.0295527207337643,7.995462916355539,1.5169697297581244,0.027171086052745
7.995462916355539,1.5169697297581244,0.027171086052745,8.524178979544796,0.6833309679039993,0.0349096979104906
8.524178979544796,0.6833309679039993,0.0349096979104906,7.924424775500898,1.9702961880540928,0.0639630358297901
7.924424775500898,1.9702961880540928,0.0639630358297901,7.675320264741239,3.843192952792944,0.0337636302945191
7.675320264741239,3.843192952792944,0.0337636302945191,7.9808783084271155,3.4554602194122914,0.0272697190562406
7.9808783084271155,3.4554602194122914,0.0272697190562406,7.858276617166472,0.5727015666781816,0.0400630258676017
7.858276617166472,0.5727015666781816,0.0400630258676017,7.749692808277969,0.8041419160237132,0.0678271812701127
7.749692808277969,0.8041419160237132,0.0678271812701127,8.136351505778629,4.02268947522435,0.0439622036304081
8.136351505778629,4.02268947522435,0.0439622036304081,7.875015671794932,1.4231422292695353,0.0311905417154699
7.875015671794932,1.4231422292695353,0.0311905417154699,8.41497100665022,0.7488204949905536,0.0384991963811537
8.41497100665022,0.7488204949905536,0.0384991963811537,8.372630504523574,1.4818896762200453,0.0299833988797155
8.372630504523574,1.4818896762200453,0.0299833988797155,7.994658437450864,1.5015044351006452,0.0274734746027257
7.994658437450864,1.5015044351006452,0.0274734746027257,8.496242953804485,2.0892344402952534,0.0549753290780151
8.496242953804485,2.0892344402952534,0.0549753290780151,8.475389729424737,0.6833309679039993,0.0353487533067504
8.475389729424737,0.6833309679039993,0.0353487533067504,7.828453864536288,2.0236013090888783,0.0424811943328127
7.828453864536288,2.0236013090888783,0.0424811943328127,7.696141245051823,2.958725137475249,0.0374395823002506
7.696141245051823,2.958725137475249,0.0374395823002506,7.980262953691048,3.518872502577231,0.0281812820529175
7.980262953691048,3.518872502577231,0.0281812820529175,7.84842543584588,0.5601214951512355,0.0492222744914105
7.84842543584588,0.5601214951512355,0.0492222744914105,7.731145587999598,0.793490714859196,0.067548466295233
7.731145587999598,0.793490714859196,0.067548466295233,7.966206499974427,4.005943447584279,0.0486327885909153
7.966206499974427,4.005943447584279,0.0486327885909153,7.875393836755925,1.3876896250488309,0.0285436652739921
7.875393836755925,1.3876896250488309,0.0285436652739921,8.596163409046927,0.5858183411562102,0.0385255343716625
8.596163409046927,0.5858183411562102,0.0385255343716625,8.252441672363503,1.700552355257411,0.0299833988797155
8.252441672363503,1.700552355257411,0.0299833988797155,7.99375814739193,1.5099065966360183,0.0270195325766022
7.99375814739193,1.5099065966360183,0.0270195325766022,8.492167231708112,1.9837815094720848,0.0533396287801715
8.492167231708112,1.9837815094720848,0.0533396287801715,8.41585579714595,0.65899411062209,0.0352118076003672
8.41585579714595,0.65899411062209,0.0352118076003672,7.814497742587314,2.0160826693397493,0.0428482345227149
7.814497742587314,2.0160826693397493,0.0428482345227149,7.7161158626185,5.156078977230237,0.0353454429334303
7.7161158626185,5.156078977230237,0.0353454429334303,8.013204513542313,3.285859695212824,0.0242043627040518
8.013204513542313,3.285859695212824,0.0242043627040518,7.920729824157694,0.8614834050084459,0.0527165867083356
7.920729824157694,0.8614834050084459,0.0527165867083356,7.732181452189801,0.8718136831875057,0.0697723709127771
7.732181452189801,0.8718136831875057,0.0697723709127771,7.951266392288233,5.863671189860827,0.0439678994231062
7.951266392288233,5.863671189860827,0.0439678994231062,8.462083372361176,0.8993507300892066,0.0395472942243623
8.462083372361176,0.8993507300892066,0.0395472942243623,8.337072341178962,1.6195710449196838,0.0306739976404184
8.337072341178962,1.6195710449196838,0.0306739976404184,7.995292328743711,1.523907617845069,0.0271406488658601
7.995292328743711,1.523907617845069,0.0271406488658601,8.518023768265655,2.0887922144715185,0.0712242922118436
8.518023768265655,2.0887922144715185,0.0712242922118436,8.448414150098072,0.6586273804820002,0.0354772211691713
8.448414150098072,0.6586273804820002,0.0354772211691713,7.876293963134795,2.172564509197787,0.0409971373300348
7.876293963134795,2.172564509197787,0.0409971373300348,7.518607629908377,2.939630585347729,0.0365098848758455
7.518607629908377,2.939630585347729,0.0365098848758455,8.018965751780467,3.4032795479947304,0.0272185050325891
8.018965751780467,3.4032795479947304,0.0272185050325891,7.874197169801904,0.7048096897383926,0.0492169971813881
7.874197169801904,0.7048096897383926,0.0492169971813881,7.74842553737305,0.8015253087736685,0.0687837070713747
7.74842553737305,0.8015253087736685,0.0687837070713747,7.959432085010086,4.107328787629322,0.0447444147459074
7.959432085010086,4.107328787629322,0.0447444147459074,7.87475445916853,0.7711534347396584,0.0332032669642864
7.87475445916853,0.7711534347396584,0.0332032669642864,8.494507362699126,1.0919944884068036,0.0385255343716625
8.494507362699126,1.0919944884068036,0.0385255343716625,8.377811584660623,1.620860449309821,0.0300518203620874
8.377811584660623,1.620860449309821,0.0300518203620874,7.985968713458251,1.5102966705754262,0.0268914797851264
7.985968713458251,1.5102966705754262,0.0268914797851264,8.50553083653205,2.0990816581142133,0.0669111137287569
8.50553083653205,2.0990816581142133,0.0669111137287569,8.524190215155908,0.6833309679039993,0.0349096979104906
8.524190215155908,0.6833309679039993,0.0349096979104906,7.829348295527053,1.7963052161045774,0.0442296434332173
7.829348295527053,1.7963052161045774,0.0442296434332173,7.640080285691032,2.9582220839693614,0.0363970303914368
7.640080285691032,2.9582220839693614,0.0363970303914368,8.018169767852346,3.4620171757287204,0.028044345818326
8.018169767852346,3.4620171757287204,0.028044345818326,7.742668209438584,0.8448567894313022,0.0614712115575069
7.742668209438584,0.8448567894313022,0.0614712115575069,7.9396518546319985,4.138835338940971,0.0439482815686026
7.9396518546319985,4.138835338940971,0.0439482815686026,7.874792725318867,1.6067463855158732,0.0692172739445788
7.874792725318867,1.6067463855158732,0.0692172739445788,8.59341265820592,0.5866286729056793,0.0385447249082828
8.59341265820592,0.5866286729056793,0.0385447249082828,8.246225903533222,1.7007122830830113,0.0294906439643685
8.246225903533222,1.7007122830830113,0.0294906439643685,7.990877499800068,1.5362461134197778,0.028125495799237
7.990877499800068,1.5362461134197778,0.028125495799237,8.529230823889668,2.097773036331427,0.0722239192175893
8.529230823889668,2.097773036331427,0.0722239192175893,8.523167173583094,0.8121886498545137,0.0348058712063091
8.523167173583094,0.8121886498545137,0.0348058712063091,7.829202161258531,1.965502697729329,0.0434783836541612
7.829202161258531,1.965502697729329,0.0434783836541612,7.69603902458158,3.1071983416848927,0.0363871514513783
7.69603902458158,3.1071983416848927,0.0363871514513783,7.980262953691048,3.441234068915088,0.0271449181317346
7.980262953691048,3.441234068915088,0.0271449181317346,7.87545727362759,0.5869941897301354,0.0490622031858912
7.87545727362759,0.5869941897301354,0.0490622031858912,7.748428517531773,0.911837466460302,0.0500867106530752
7.748428517531773,0.911837466460302,0.0500867106530752,7.944317783458584,4.090245567780101,0.0484607361347929
7.944317783458584,4.090245567780101,0.0484607361347929,8.470380753762436,0.9568027030099522,0.0385255343716625
8.470380753762436,0.9568027030099522,0.0385255343716625,8.378748790323296,1.62591512319391,0.0300867011461329
8.378748790323296,1.62591512319391,0.0300867011461329,7.986166095660448,1.515718632508236,0.0267893715185009
7.986166095660448,1.515718632508236,0.0267893715185009,8.496686564084369,2.0874237904434585,0.0477064381160835
8.496686564084369,2.0874237904434585,0.0477064381160835,8.424595594848732,0.8121886498545137,0.0354155489685089
8.424595594848732,0.8121886498545137,0.0354155489685089,7.82743243856236,4.117323118169311,0.0408112055795273
7.82743243856236,4.117323118169311,0.0408112055795273,7.623662744577445,3.604300574711637,0.0291968153501613
7.623662744577445,3.604300574711637,0.0291968153501613,7.980262953691048,3.4412553683496254,0.0271046980630296
7.980262953691048,3.4412553683496254,0.0271046980630296,7.855221656960998,0.5685262258533552,0.0347512377143698
7.855221656960998,0.5685262258533552,0.0347512377143698,7.741579278704782,0.8349965470888192,0.0646233380780871
7.741579278704782,0.8349965470888192,0.0646233380780871,8.191042664525357,3.9656481808503408,0.0491824441219638
8.191042664525357,3.9656481808503408,0.0491824441219638,7.874940490164837,1.6177429480113257,0.0730054838395105
7.874940490164837,1.6177429480113257,0.0730054838395105,8.424705979680432,0.7252001843543298,0.0385255343716625
8.424705979680432,0.7252001843543298,0.0385255343716625,8.249852962597494,1.7005569320202192,0.0308576135941644
8.249852962597494,1.7005569320202192,0.0308576135941644,7.992854382499359,1.5126164037830367,0.0271420547960531
7.992854382499359,1.5126164037830367,0.0271420547960531,8.496973138025316,2.0299407618288594,0.0640313430149683
8.496973138025316,2.0299407618288594,0.0640313430149683,8.522818569005162,0.65899411062209,0.0348054969988332
8.522818569005162,0.65899411062209,0.0348054969988332,7.8338111869640015,1.8245714674194733,0.0416887051009013
7.8338111869640015,1.8245714674194733,0.0416887051009013,7.695029663200045,2.9930606051802706,0.0363898353440849
7.695029663200045,2.9930606051802706,0.0363898353440849,7.980262953691048,3.2953851333442827,0.0263123047435378
7.980262953691048,3.2953851333442827,0.0263123047435378,7.735665018304633,0.7287101226654655,0.050340335306018
7.735665018304633,0.7287101226654655,0.050340335306018,7.750675071694428,0.8156640868011137,0.0540569546085498
7.750675071694428,0.8156640868011137,0.0540569546085498,8.152445549996475,4.007053722039788,0.0487524075259366
8.152445549996475,4.007053722039788,0.0487524075259366,7.875015671794932,1.4172311103633577,0.0315789765939322
7.875015671794932,1.4172311103633577,0.0315789765939322,8.542171021507297,0.6550422680428091,0.0384991963811537
8.542171021507297,0.6550422680428091,0.0384991963811537,8.305867944000228,1.6431982896041215,0.0300631008267037
8.305867944000228,1.6431982896041215,0.0300631008267037,7.98609257674476,1.508947241793118,0.0267893715185009
7.98609257674476,1.508947241793118,0.0267893715185009,8.5051566203107,2.098298450926354,0.0662417727003065
8.5051566203107,2.098298450926354,0.0662417727003065,8.45026397984156,0.6833309679039993,0.0354535782441012
8.45026397984156,0.6833309679039993,0.0354535782441012,7.841737624062699,3.571551272172319,0.0405746912375707
7.841737624062699,3.571551272172319,0.0405746912375707,7.579143315850535,3.685503157049193,0.0290673508802807
7.579143315850535,3.685503157049193,0.0290673508802807,7.980229579803063,3.4241309550981414,0.0266433079903589
7.980229579803063,3.4241309550981414,0.0266433079903589,7.801613954693989,0.5566046331962465,0.0349602726698703
7.801613954693989,0.5566046331962465,0.0349602726698703,7.7497478384151695,0.7945301907192133,0.0614712115575069
7.7497478384151695,0.7945301907192133,0.0614712115575069,7.946748742667052,4.019986433027534,0.0440354111885873
7.946748742667052,4.019986433027534,0.0440354111885873,8.415832943539282,0.6943700506427003,0.0385255343716625
8.415832943539282,0.6943700506427003,0.0385255343716625,8.232613093063954,1.6956684324896325,0.0295527207337643
8.232613093063954,1.6956684324896325,0.0295527207337643,7.9911398855767395,1.5079979460622628,0.027495443553715
7.9911398855767395,1.5079979460622628,0.027495443553715,8.497573296225566,2.0918171704361512,0.0497424703636132
8.497573296225566,2.0918171704361512,0.0497424703636132,8.52399885243349,0.6833309679039993,0.034816277191734
8.52399885243349,0.6833309679039993,0.034816277191734,7.831356755532921,2.024000180247782,0.0423095042994571
7.831356755532921,2.024000180247782,0.0423095042994571,7.665082521118711,3.1527543279515995,0.0328904372377005
7.665082521118711,3.1527543279515995,0.0328904372377005,8.003520461252291,3.3004750744921645,0.0242204362605499
8.003520461252291,3.3004750744921645,0.0242204362605499,7.857588482858744,0.5823388826695796,0.0334231488010929
7.857588482858744,0.5823388826695796,0.0334231488010929,7.74858190231266,0.8150037114189111,0.0697723709127771
7.74858190231266,0.8150037114189111,0.0697723709127771,7.945460143434429,3.930455778109496,0.0440582458974679
7.945460143434429,3.930455778109496,0.0440582458974679,8.434294213687343,1.4083540953993958,0.0394883660279982
8.434294213687343,1.4083540953993958,0.0394883660279982,8.383903125248088,1.6230356960471424,0.0299833988797155
8.383903125248088,1.6230356960471424,0.0299833988797155,7.986480438098888,1.511155451927372,0.02866400196839
7.986480438098888,1.511155451927372,0.02866400196839,8.527411541773656,1.9632665258273445,0.0705716503601766
8.527411541773656,1.9632665258273445,0.0705716503601766,8.488602947152906,0.6833309679039993,0.0350889637191205
8.488602947152906,0.6833309679039993,0.0350889637191205,7.832570463430722,4.117417811220148,0.0402930847229877
7.832570463430722,4.117417811220148,0.0402930847229877,7.686419031862085,4.030918310586535,0.0325607155198082
7.686419031862085,4.030918310586535,0.0325607155198082,7.980259246283509,3.459503911675732,0.0272102296968216
7.980259246283509,3.459503911675732,0.0272102296968216,7.855179307443826,0.576146609884441,0.03308047100338
7.855179307443826,0.576146609884441,0.03308047100338,7.749432720477727,0.8135367328108541,0.0609701854848382
7.749432720477727,0.8135367328108541,0.0609701854848382,7.938375662654779,4.901573774871024,0.0442570397179508
7.938375662654779,4.901573774871024,0.0442570397179508,7.875015671794932,1.57342570401452,0.0570368508741275
7.875015671794932,1.57342570401452,0.0570368508741275,8.425959616178467,0.9577102951277946,0.0331956254686159
8.425959616178467,0.9577102951277946,0.0331956254686159,8.256730775093711,1.694293221071708,0.0274781982392262
8.256730775093711,1.694293221071708,0.0274781982392262,8.155444731790451,1.508810745867646,0.025875869746701
8.155444731790451,1.508810745867646,0.025875869746701,8.48755354882661,2.039785325802723,0.0434992631705071
8.48755354882661,2.039785325802723,0.0434992631705071,8.418925273967803,0.6586273804820002,0.0353811053308109
8.418925273967803,0.6586273804820002,0.0353811053308109,7.821698509099098,3.5716619662420417,0.0403632542028335
7.821698509099098,3.5716619662420417,0.0403632542028335,7.509228511872069,2.899110257676316,0.0352145817229889
7.509228511872069,2.899110257676316,0.0352145817229889,8.003430421276576,3.447538099201536,0.0272915578505905
8.003430421276576,3.447538099201536,0.0272915578505905,7.852664926320739,0.6710651084617328,0.03308047100338
7.852664926320739,0.6710651084617328,0.03308047100338,7.7415562337728545,0.8137439918611588,0.0609701854848382
7.7415562337728545,0.8137439918611588,0.0609701854848382,8.01125455856295,3.9411477911338415,0.0441134193904926
8.01125455856295,3.9411477911338415,0.0441134193904926,7.874856528458235,1.4126027120357958,0.0287920430086094
7.874856528458235,1.4126027120357958,0.0287920430086094,8.46613141119996,0.9123696640448608,0.0331956300322724
8.46613141119996,0.9123696640448608,0.0331956300322724,8.240210374234948,1.6994384781185603,0.0308604355639858
8.240210374234948,1.6994384781185603,0.0308604355639858,7.993768489541587,1.5094133232722404,0.0273461622584478
7.993768489541587,1.5094133232722404,0.0273461622584478,8.496184532639322,2.088412371519746,0.0425481851729389
8.496184532639322,2.088412371519746,0.0425481851729389,8.525002911688455,0.6586273804820002,0.03509516422692
8.525002911688455,0.6586273804820002,0.03509516422692,7.817577340915421,3.959501569081658,0.0399073011967755
7.817577340915421,3.959501569081658,0.0399073011967755,7.644972723940612,5.225806230325311,0.0323864335989044
7.644972723940612,5.225806230325311,0.0323864335989044,7.992275847523303,3.3368401560951244,0.0241562078700334
7.992275847523303,3.3368401560951244,0.0241562078700334,7.85490933064092,0.569305935748164,0.03308047100338
7.85490933064092,0.569305935748164,0.03308047100338,7.732181452189801,0.8182184535665042,0.0609701854848382
7.732181452189801,0.8182184535665042,0.0609701854848382,7.927101368255791,4.436729061485112,0.0441134193904926
7.927101368255791,4.436729061485112,0.0441134193904926,8.41253985946396,0.6525088412504806,0.0332123671722305
8.41253985946396,0.6525088412504806,0.0332123671722305,8.30328593180549,1.6572234432610868,0.0308576135941644
8.30328593180549,1.6572234432610868,0.0308576135941644,7.992866530765975,1.513231816219742,0.0272797528395556
7.992866530765975,1.513231816219742,0.0272797528395556,8.5086179786475,2.0979421466132555,0.054791916214026
8.5086179786475,2.0979421466132555,0.054791916214026,8.524164644759134,0.6586273804820002,0.0348712988316718
8.524164644759134,0.6586273804820002,0.0348712988316718,7.8238387204328435,4.174939766671781,0.068608341399466
7.8238387204328435,4.174939766671781,0.068608341399466,7.980169206307795,3.512022716716107,0.0281657658099907
7.980169206307795,3.512022716716107,0.0281657658099907,7.852472816100965,0.556432589185488,0.0330801565799394
7.852472816100965,0.556432589185488,0.0330801565799394,7.748572553657113,0.8167054411912361,0.0609701854848382
7.748572553657113,0.8167054411912361,0.0609701854848382,7.966781373853568,4.005897814295379,0.0441172055281785
7.966781373853568,4.005897814295379,0.0441172055281785,8.438484198737694,0.6096254548364402,0.0332028702362658
8.438484198737694,0.6096254548364402,0.0332028702362658,8.343193340472641,1.6315341546086508,0.0308576135941644
8.343193340472641,1.6315341546086508,0.0308576135941644,7.991529630066981,1.513222740644573,0.0270301253886993
7.991529630066981,1.513222740644573,0.0270301253886993,8.48337012413049,2.0402165931959324,0.0425766320757735
8.48337012413049,2.0402165931959324,0.0425766320757735,8.52492650897538,0.6586273804820002,0.0348424697717944
8.52492650897538,0.6586273804820002,0.0348424697717944,7.8241868602005775,1.7965411658285553,0.043957434624205
7.8241868602005775,1.7965411658285553,0.043957434624205,7.600818058494988,3.752227248428947,0.0295740561590368
7.600818058494988,3.752227248428947,0.0295740561590368,8.0167622884719,3.489485298690512,0.0286746125706246
8.0167622884719,3.489485298690512,0.0286746125706246,7.858753871170987,0.598185607251687,0.0330801565799394
7.858753871170987,0.598185607251687,0.0330801565799394,7.744507783745984,0.8190008394710515,0.0609701854848382
7.744507783745984,0.8190008394710515,0.0609701854848382,7.973566041992171,3.9526435513917786,0.0441302634132878
7.973566041992171,3.9526435513917786,0.0441302634132878,8.450991517444962,0.9361065364432832,0.0332684686417847
8.450991517444962,0.9361065364432832,0.0332684686417847,8.260827551646319,1.674710811385398,0.0306739976404184
8.260827551646319,1.674710811385398,0.0306739976404184,7.989270638950671,1.5099199865810289,0.028125495799237
7.989270638950671,1.5099199865810289,0.028125495799237,8.465063423424635,2.0984732717204166,0.0403367045910941
8.465063423424635,2.0984732717204166,0.0403367045910941,8.524690291257889,0.6586273804820002,0.0350993286333636
8.524690291257889,0.6586273804820002,0.0350993286333636,7.828375708818903,1.824682161489197,0.0437409867524262
7.828375708818903,1.824682161489197,0.0437409867524262,7.561086412705234,3.102581112745753,0.0279822228496086
7.561086412705234,3.102581112745753,0.0279822228496086,7.992275847523303,3.4818556532923863,0.0280164712831387
7.992275847523303,3.4818556532923863,0.0280164712831387,7.721788680410537,0.6243512554078571,0.0330724466059829
7.721788680410537,0.6243512554078571,0.0330724466059829,7.742224507203587,0.825785852494475,0.0609701854848382
7.742224507203587,0.825785852494475,0.0609701854848382,7.947444659324133,4.021578925519367,0.0441302634132878
7.947444659324133,4.021578925519367,0.0441302634132878,8.412279611032352,0.609200149360337,0.0350628948697493
8.412279611032352,0.609200149360337,0.0350628948697493,8.047085201741941,1.87244912263986,0.0306739976404184
8.047085201741941,1.87244912263986,0.0306739976404184,7.985962342692715,1.5090074258426016,0.0266795623274935
7.985962342692715,1.5090074258426016,0.0266795623274935,8.431577358888617,2.0966858602960583,0.0405003898244828
8.431577358888617,2.0966858602960583,0.0405003898244828,8.524393085704752,0.6586273804820002,0.0350889544802461
8.524393085704752,0.6586273804820002,0.0350889544802461,7.826869584131853,1.9655347631283469,0.0430747559848447
7.826869584131853,1.9655347631283469,0.0430747559848447,7.540965540409635,2.738535828422753,0.0273713331722244
7.540965540409635,2.738535828422753,0.0273713331722244,7.980105288012929,3.298280314901133,0.0577440506275778
7.980105288012929,3.298280314901133,0.0577440506275778,7.848918541161129,0.860937085512537,0.0330724466059829
7.848918541161129,0.860937085512537,0.0330724466059829,7.7323453778093425,0.8204227872914241,0.060952233580226
7.7323453778093425,0.8204227872914241,0.060952233580226,7.937167399741407,4.401514667500263,0.0438752333728501
7.937167399741407,4.401514667500263,0.0438752333728501,8.415010517672215,0.623705131389504,0.0391996075395188
8.415010517672215,0.623705131389504,0.0391996075395188,8.301267683832469,1.6246103759132513,0.0300518203620874
8.301267683832469,1.6246103759132513,0.0300518203620874,7.995278776285159,1.520110581112757,0.0271452959629083
7.995278776285159,1.520110581112757,0.0271452959629083,8.523603168170045,2.093329032280879,0.0739682897906669
8.523603168170045,2.093329032280879,0.0739682897906669,8.416161574929678,0.65899411062209,0.0353574185533193
8.416161574929678,0.65899411062209,0.0353574185533193,7.814072875374109,2.0237120031586016,0.0422468822619729
7.814072875374109,2.0237120031586016,0.0422468822619729,7.56817851650825,2.312958512755224,0.0310421956465314
7.56817851650825,2.312958512755224,0.0310421956465314,7.992172217282866,3.301334577494325,0.0263123047435378
7.992172217282866,3.301334577494325,0.0263123047435378,7.828804938044495,0.585279575006577,0.0330724466059829
7.828804938044495,0.585279575006577,0.0330724466059829,7.749692808277969,0.835667731670862,0.060952233580226
7.749692808277969,0.835667731670862,0.060952233580226,7.942679660852796,4.126153677896824,0.0438752333728501
7.942679660852796,4.126153677896824,0.0438752333728501,8.49631122619531,0.6044116040551382,0.0391996075395188
8.49631122619531,0.6044116040551382,0.0391996075395188,8.270053240692866,1.674426214210541,0.0300518203620874
8.270053240692866,1.674426214210541,0.0300518203620874,7.985507740541498,1.5116028655867255,0.0264935357085323
7.985507740541498,1.5116028655867255,0.0264935357085323,8.511086619815469,2.10139814997413,0.0725583569394717
8.511086619815469,2.10139814997413,0.0725583569394717,8.524164644759134,0.65899411062209,0.0348712988316718
8.524164644759134,0.65899411062209,0.0348712988316718,7.859189354512223,2.024000180247782,0.0414310866486826
7.859189354512223,2.024000180247782,0.0414310866486826,7.574927884519135,3.604855680414333,0.0289020806577945
7.574927884519135,3.604855680414333,0.0289020806577945,7.97948365872009,3.4598837257238984,0.0272684598024057
7.97948365872009,3.4598837257238984,0.0272684598024057,7.843737814958456,0.5814498075868659,0.0330724466059829
7.843737814958456,0.5814498075868659,0.0330724466059829,7.690682143848894,0.843538414678014,0.060952233580226
7.690682143848894,0.843538414678014,0.060952233580226,7.963776056459877,4.005837673355331,0.0438078406646533
7.963776056459877,4.005837673355331,0.0438078406646533,7.875015671794932,1.5392378983395836,0.0368236935138668
7.875015671794932,1.5392378983395836,0.0368236935138668,8.576870749494784,0.550099759740045,0.0390527753074278
8.576870749494784,0.550099759740045,0.0390527753074278,8.319886450512119,1.6265802956414177,0.0300518203620874
8.319886450512119,1.6265802956414177,0.0300518203620874,7.983709933467827,1.5150959540833275,0.0264559995654493
7.983709933467827,1.5150959540833275,0.0264559995654493,8.482901367071168,1.9516742408919403,0.0387156434804138
8.482901367071168,1.9516742408919403,0.0387156434804138,8.535307101148465,0.65899411062209,0.0352423227991062
8.535307101148465,0.65899411062209,0.0352423227991062,7.83125224819546,1.7864002866266857,0.0716017525898129
7.83125224819546,1.7864002866266857,0.0716017525898129,7.554535892189787,1.7489971866269016,0.025946467110975
7.554535892189787,1.7489971866269016,0.025946467110975,7.980169206307795,3.3863574551647955,0.0236010794514495
